image,prediction,mean_luminance,rms_contrast,entropy,sharpness_laplacian_var,colorfulness,noise_sigma,underexposed_ratio,overexposed_ratio,brightness_gain,loe,niqe,brisque,piqe,musiq,maniqa,clipiqa,psnr,ssim,lpips
00722.png,00722.png,0.46712130308151245,0.15218819677829742,7.279062338484709,0.023610875010490417,24.87751007080078,0.01052476411180188,0.0,0.00042083333333333333,0.39225056767463684,89.528,3.6936085230581694,26.81365966796875,31.949953079223633,69.87439727783203,0.5092720985412598,0.5463829040527344,15.43160253006473,0.808323085308075,0.11726422607898712
00723.png,00723.png,0.4635302424430847,0.15310612320899963,7.288220859837878,0.02282766066491604,22.223346710205078,0.010332348609176666,0.0,0.00042083333333333333,0.3889797329902649,81.5092,3.6996787828709334,26.67144775390625,32.918128967285156,68.19837188720703,0.4944666028022766,0.4893946647644043,15.317410654512383,0.8069953918457031,0.1205756887793541
00724.png,00724.png,0.4747787415981293,0.14188432693481445,7.122504222529502,0.018196141347289085,16.360660552978516,0.011535549822364821,0.0,0.00012916666666666667,0.41746360063552856,66.4268,4.056481152659431,13.98309326171875,25.5185546875,63.8817024230957,0.3883911967277527,0.22663500905036926,14.144372258817356,0.7089311480522156,0.2185707837343216
00725.png,00725.png,0.4756535589694977,0.14203199744224548,7.12869149424067,0.018663344904780388,16.505878448486328,0.011817083916953497,0.0,0.00012083333333333333,0.4166070520877838,65.662,3.7473713906642754,13.24652099609375,26.89937400817871,64.4190902709961,0.38739505410194397,0.21333423256874084,14.136387604749752,0.7264696955680847,0.20978723466396332
00726.png,00726.png,0.4732409417629242,0.10722790658473969,6.782217506991063,0.039411913603544235,21.60409927368164,0.02303506310388234,0.0,0.0,0.38586172461509705,126.0572,4.500313177036259,19.34222412109375,30.052078247070312,65.45347595214844,0.5018104910850525,0.490803062915802,16.827024697198357,0.8476470112800598,0.12339962273836136
00727.png,00727.png,0.4776356816291809,0.1097991019487381,6.814784898485159,0.03994358330965042,23.636425018310547,0.022752290218682514,0.0,0.0,0.3914637863636017,121.752,4.567992749804898,18.73443603515625,29.71176528930664,65.31034088134766,0.4994032382965088,0.49483177065849304,16.812231301756665,0.8432509303092957,0.13349369168281555
00728.png,00728.png,0.47754237055778503,0.10992683470249176,6.816890890621765,0.04011741653084755,23.623525619506836,0.022721537005877337,0.0,0.0,0.391600102186203,122.124,4.675051942257846,18.29107666015625,31.326326370239258,65.35639190673828,0.4966231882572174,0.48953959345817566,16.669196495597355,0.7915811538696289,0.15513452887535095
00729.png,00729.png,0.4393766522407532,0.18848104774951935,7.105181463151819,0.004362500738352537,12.713286399841309,0.002018015507541304,0.0,0.04053333333333333,0.29715728759765625,79.8636,4.345535325948392,18.63031005859375,48.25868606567383,66.09938049316406,0.5147726535797119,0.45162850618362427,24.0554278858963,0.9342295527458191,0.08546014875173569
00730.png,00730.png,0.43681207299232483,0.1913899928331375,7.128730344203488,0.00435532396659255,11.8081636428833,0.0020006197391802837,0.0,0.04086666666666667,0.29519641399383545,93.0888,4.228432647690132,18.03314208984375,47.75385665893555,65.42313385009766,0.5103501677513123,0.4505334794521332,24.27833751043424,0.9374423027038574,0.0775393545627594
00731.png,00731.png,0.5292393565177917,0.1651698797941208,7.103853970751895,0.011665891855955124,21.793540954589844,0.003099467456643818,0.0,0.0,0.4289908707141876,48.8276,3.7905320252087376,20.39056396484375,39.32343673706055,76.80279541015625,0.5303974747657776,0.628821074962616,16.35525478795696,0.87789386510849,0.09122386574745178
00732.png,00732.png,0.5284112095832825,0.16925707459449768,7.130157682688106,0.012070978060364723,20.996198654174805,0.003131894866308764,0.0,0.0,0.4289061427116394,46.5088,3.77723135877996,21.72821044921875,38.989418029785156,76.75727081298828,0.5276040434837341,0.6202350854873657,16.41950483254638,0.8784658908843994,0.08731263875961304
00733.png,00733.png,0.5196332931518555,0.15489168465137482,7.179865921423236,0.00559800211340189,33.34715270996094,0.002472422739863768,0.0,0.0,0.4184606075286865,101.8016,3.5161840662211454,26.31024169921875,48.19767761230469,76.74934387207031,0.5551196336746216,0.2878672182559967,17.387232504701856,0.8900924324989319,0.071125827729702
00734.png,00734.png,0.5185988545417786,0.1544589400291443,7.177702826759783,0.005539973732084036,33.633270263671875,0.0024874664054681645,0.0,0.0,0.4166920483112335,103.7492,3.4679514101511635,25.85260009765625,46.80571746826172,76.51311492919922,0.5508525967597961,0.3166678547859192,17.4445562782281,0.8914154171943665,0.07051026076078415
00735.png,00735.png,0.4753595292568207,0.21811434626579285,7.419822769734182,0.028539514169096947,17.718547821044922,0.006295141283819326,0.0,0.0012,0.39152514934539795,75.5696,3.8628125932768977,19.97967529296875,35.27401351928711,75.4251480102539,0.44977322220802307,0.4916134774684906,20.002904835919516,0.8474047183990479,0.07542058080434799
00736.png,00736.png,0.4752330183982849,0.21821266412734985,7.419328317109432,0.02862616628408432,17.70078468322754,0.006240101515495473,0.0,0.0012291666666666666,0.39144396781921387,76.1092,3.6021070736822556,20.28314208984375,35.76029968261719,74.82431030273438,0.44479212164878845,0.44604966044425964,20.093658603417083,0.8574397563934326,0.07365682721138
00737.png,00737.png,0.5093684196472168,0.13448917865753174,6.9375626095164264,0.011952691711485386,14.561375617980957,0.0030107846161242006,0.0,0.0,0.42717674374580383,56.3168,4.605776612553454,30.31744384765625,40.920997619628906,67.16301727294922,0.5352961421012878,0.24304501712322235,17.763043317025918,0.8632583618164062,0.12188383936882019
00738.png,00738.png,0.5084589719772339,0.13851839303970337,6.973885821308772,0.012755072675645351,15.062112808227539,0.003015462816930209,0.0,0.0,0.42792409658432007,57.8556,4.654683427477721,31.44879150390625,41.142921447753906,69.89308166503906,0.5329480767250061,0.2640504539012909,17.884552029624384,0.8709791302680969,0.11148765683174133
00739.png,00739.png,0.5311104655265808,0.15221931040287018,6.890273131640459,0.004032421857118607,38.63831329345703,0.0018881978803074382,0.0,0.0,0.4961851239204407,147.7908,4.82710564297252,19.21282958984375,44.079036712646484,64.10430145263672,0.36351320147514343,0.22838382422924042,17.47877102490359,0.8397815227508545,0.16810652613639832
00740.png,00740.png,0.5312881469726562,0.15210773050785065,6.880434046805681,0.003993959166109562,38.405189514160156,0.001888200699401807,0.0,0.0,0.49658265709877014,147.8912,4.839687995484518,19.16571044921875,43.42808532714844,62.63838195800781,0.36156564950942993,0.1706116646528244,17.479658297322626,0.8382372260093689,0.17278967797756195
00741.png,00741.png,0.5020528435707092,0.09897144883871078,6.582102999973578,0.002915254794061184,26.30998992919922,0.002050482384527411,0.0,0.0005416666666666666,0.4320245087146759,100.2336,5.147463673706356,28.14495849609375,46.44382095336914,67.04183959960938,0.4748522639274597,0.16124112904071808,17.862917046250747,0.863234281539917,0.09988870471715927
00742.png,00742.png,0.5393480062484741,0.09327036887407303,6.470458550298527,0.002303679473698139,25.733774185180664,0.0018406609302819294,0.0,0.00042083333333333333,0.5184617638587952,272.9552,5.558223597951217,27.90374755859375,50.19748306274414,64.85269927978516,0.3288537561893463,0.1296224147081375,16.025422962890367,0.8062728047370911,0.19557827711105347
00743.png,00743.png,0.5161412954330444,0.11523915827274323,6.4152740642312525,0.007586854975670576,39.57196807861328,0.002260292907590647,0.0,0.00048333333333333334,0.43574345111846924,135.1736,4.3948401063753435,23.32757568359375,41.77735900878906,70.40338897705078,0.5032578110694885,0.30779001116752625,17.008446245206002,0.8670889735221863,0.11144209653139114
00744.png,00744.png,0.49345681071281433,0.13353848457336426,6.615433421179922,0.006916309241205454,32.35055923461914,0.0021866643761949815,0.0,0.000375,0.43989863991737366,87.3808,5.393426761091425,28.28118896484375,46.03055953979492,68.01838684082031,0.4694763123989105,0.2686137855052948,17.77847717370497,0.8592636585235596,0.1351001113653183
00745.png,00745.png,0.4547581076622009,0.20996257662773132,7.140158003964053,0.02386980503797531,33.130062103271484,0.003317954174120686,0.0,0.0005958333333333333,0.3698647618293762,65.3204,5.530654675396166,22.42108154296875,36.209510803222656,65.51117706298828,0.46923524141311646,0.388332337141037,22.56008470946086,0.8349525332450867,0.11871679872274399
00746.png,00746.png,0.45481210947036743,0.20816612243652344,7.14248677607051,0.025566337630152702,33.15945816040039,0.003397931306034607,0.0,0.0006083333333333333,0.37064164876937866,67.5892,5.60253982447769,22.92694091796875,36.49029541015625,65.91580963134766,0.47346770763397217,0.4137592017650604,22.360336112887254,0.8211559653282166,0.1214887872338295
00747.png,00747.png,0.4791858494281769,0.12511561810970306,6.972344072117822,0.00816537905484438,25.0834903717041,0.002679862922355792,0.0,0.0015666666666666667,0.42732134461402893,120.4728,4.379435341349736,37.12603759765625,44.44512939453125,66.63811492919922,0.4526665210723877,0.3110753297805786,17.8075122638157,0.8714065551757812,0.09064607322216034
00748.png,00748.png,0.478119820356369,0.127021923661232,6.996195351733064,0.008443305268883705,24.73334503173828,0.002664811835053975,0.0,0.001575,0.4259481728076935,113.6736,4.351620015847274,36.63787841796875,49.302940368652344,66.06073760986328,0.4515515863895416,0.33483636379241943,17.852060513046254,0.8817605972290039,0.08460003137588501
00749.png,00749.png,0.4954131841659546,0.10984722524881363,6.767424023856675,0.005203003995120525,24.27396011352539,0.00225156993922351,0.0,0.0012875,0.44700732827186584,107.3736,4.918585355291427,32.46551513671875,42.70265197753906,68.2301254272461,0.45159292221069336,0.25977522134780884,18.475695331446214,0.8719773292541504,0.1720370054244995
00750.png,00750.png,0.5049221515655518,0.11575653403997421,6.851552951495219,0.005678070709109306,24.148927688598633,0.0023101158554864596,0.0,0.0019875,0.45978406071662903,104.7968,4.463555315550287,30.42034912109375,41.977935791015625,69.8503189086914,0.4454483389854431,0.2521960437297821,18.050419433435394,0.8485305905342102,0.13840113580226898
00751.png,00751.png,0.5382846593856812,0.1317712366580963,6.9324113011723085,0.004234073217958212,31.15304183959961,0.0020742306656192796,0.0,1.6666666666666667e-05,0.4997873902320862,106.7028,5.1510710946982945,22.52239990234375,40.55239486694336,65.37639617919922,0.3954237699508667,0.2463582307100296,13.98544208768832,0.8048503398895264,0.137331023812294
00752.png,00752.png,0.5032793879508972,0.1273254007101059,6.897601256402906,0.0038300903979688883,23.557064056396484,0.0018905269700488067,0.0,1.25e-05,0.4641209840774536,88.4044,5.05276327082081,26.55169677734375,45.56090545654297,64.89781188964844,0.4255535304546356,0.22340737283229828,14.90111447895652,0.8230350613594055,0.17949846386909485
00753.png,00753.png,0.513044536113739,0.12595422565937042,6.787075778055473,0.0022671595215797424,23.800888061523438,0.002688565696802043,0.0,0.0,0.46809500455856323,74.4408,4.742331729850708,18.19183349609375,34.775482177734375,57.35832214355469,0.34721264243125916,0.3552294969558716,12.987973777923402,0.7413988709449768,0.1958322525024414
00754.png,00754.png,0.5126705765724182,0.12612822651863098,6.784256584493035,0.0022839847952127457,23.69200325012207,0.0026624826302475302,0.0,0.0,0.46812185645103455,76.4628,4.821187291447974,18.61810302734375,34.68269348144531,57.7082405090332,0.34668412804603577,0.33723101019859314,12.995551213829328,0.7424525618553162,0.197933167219162
00755.png,00755.png,0.4969335198402405,0.12950937449932098,6.802107201571495,0.0021419923286885023,27.796674728393555,0.0023900987981867326,0.0,0.0,0.47365179657936096,141.8512,4.97821354870841,16.79559326171875,33.582366943359375,55.165794372558594,0.2947719097137451,0.30942612886428833,13.53024834295252,0.7256057262420654,0.22856463491916656
00756.png,00756.png,0.49645793437957764,0.12930773198604584,6.802284098035138,0.0021258527413010597,28.096071243286133,0.0024225413389092087,0.0,0.0,0.47344106435775757,143.1792,4.995434296027851,18.39044189453125,33.89393615722656,54.71009063720703,0.2871367931365967,0.25825589895248413,13.555262725130458,0.7214478850364685,0.23246991634368896
00757.png,00757.png,0.49353107810020447,0.09479827433824539,6.6016391830945516,0.0021900599822402,44.75415802001953,0.002074224452105161,0.0,0.0002666666666666667,0.4587027132511139,130.0492,4.755468179744943,33.10784912109375,42.65755844116211,53.95353698730469,0.2730711102485657,0.1259719580411911,19.833194796173885,0.856442928314209,0.1768302619457245
00758.png,00758.png,0.45854541659355164,0.0952833741903305,6.606883762971027,0.0022983765229582787,43.89070510864258,0.00216290815561285,0.0,0.00025416666666666665,0.4234701097011566,119.5624,4.100931875001115,33.00714111328125,42.92403793334961,57.997825622558594,0.3128190338611603,0.17831479012966156,21.684317631668595,0.8679997324943542,0.1425507664680481
00759.png,00759.png,0.4363780915737152,0.19239442050457,7.467943292036464,0.015630027279257774,38.035987854003906,0.00292212501874999,0.0,0.0031458333333333334,0.37340623140335083,114.518,4.5755785765376835,9.78924560546875,44.40816116333008,69.0783920288086,0.4399259090423584,0.38092246651649475,16.079313053246867,0.7619854807853699,0.15248441696166992
00760.png,00760.png,0.44322240352630615,0.1972959041595459,7.52782037646486,0.016447842121124268,38.346981048583984,0.002898361146340287,0.0,0.0034208333333333335,0.3806135356426239,126.8236,4.7465777998357614,9.14227294921875,43.956268310546875,69.86058044433594,0.44138583540916443,0.30528852343559265,15.845203699322553,0.7869651913642883,0.14422005414962769
00761.png,00761.png,0.47857630252838135,0.21555915474891663,7.476154955222568,0.007018097210675478,32.5402946472168,0.001905578057350623,0.0,0.002475,0.433118999004364,126.7776,5.1425990454297095,24.54559326171875,54.50040054321289,71.09359741210938,0.41897907853126526,0.4037571847438812,14.412160349277144,0.81989985704422,0.12443246692419052
00762.png,00762.png,0.4757052958011627,0.21384382247924805,7.452429530023168,0.006943285930901766,33.633602142333984,0.0019055833503441313,0.0,0.0024958333333333334,0.4315231442451477,128.8808,5.1626711221239585,24.85736083984375,51.33684158325195,71.5457992553711,0.41713106632232666,0.39692527055740356,14.551735335249411,0.8214704990386963,0.12095478177070618
00763.png,00763.png,0.544060468673706,0.07339369505643845,6.122751238506298,0.0025770238135010004,19.590761184692383,0.002115381676509282,0.0,0.0,0.48907533288002014,96.2284,10.05695999786782,-4.26470947265625,36.15768051147461,58.77894592285156,0.43796250224113464,0.24203930795192719,11.387289584944444,0.7112887501716614,0.1559240221977234
00764.png,00764.png,0.5430677533149719,0.07838702946901321,6.214930316313449,0.0025898455642163754,25.58194351196289,0.002260268858989706,0.0,0.0,0.4917033910751343,94.2612,10.179182857532295,-1.15460205078125,31.586631774902344,57.58995819091797,0.4190138578414917,0.2600792348384857,11.61262060702443,0.717249870300293,0.15946157276630402
00765.png,00765.png,0.40667724609375,0.20368202030658722,7.546692457897306,0.029169199988245964,40.55310821533203,0.006145059948730888,0.0,0.0016541666666666666,0.36134788393974304,84.0296,5.180123448693728,27.90423583984375,46.1132926940918,65.9151382446289,0.4310928285121918,0.24146495759487152,19.062286857277265,0.8114621043205261,0.13506203889846802
00766.png,00766.png,0.4061658978462219,0.2028486728668213,7.541833009269218,0.029194965958595276,40.60442352294922,0.006160729625882745,0.0,0.0020375,0.36094287037849426,85.3156,5.1674268471552836,28.17572021484375,45.07331085205078,66.39990234375,0.4298701286315918,0.24258776009082794,19.241263547040028,0.8236262202262878,0.12992553412914276
00767.png,00767.png,0.32730403542518616,0.2172326147556305,7.219329385371952,0.010204404592514038,39.147315979003906,0.002413851624349114,0.0,0.005933333333333333,0.30679580569267273,217.3356,4.479533865381666,28.59881591796875,40.339908599853516,66.9182357788086,0.3863579332828522,0.34521785378456116,21.44435090578558,0.8092463612556458,0.1657187044620514
00768.png,00768.png,0.2923104465007782,0.2097202092409134,6.767024700280085,0.009599088691174984,43.81562805175781,0.0023338797854287013,0.0,0.0058375,0.27265146374702454,168.4796,4.964683035914771,31.45892333984375,39.967716217041016,63.21925735473633,0.40920498967170715,0.35965514183044434,24.08328538357432,0.8381540775299072,0.14362095296382904
00769.png,00769.png,0.41287410259246826,0.2011120319366455,7.301221570233164,0.006381007842719555,21.29702377319336,0.002041788585157109,0.0,0.023320833333333332,0.3715047836303711,92.4448,5.406231093276639,29.73895263671875,39.63663101196289,60.45952606201172,0.3949238955974579,0.1749916970729828,14.129483310797202,0.7334153056144714,0.21482691168785095
00770.png,00770.png,0.4135706424713135,0.20081114768981934,7.300925303653366,0.006349199917167425,21.357847213745117,0.0020504745601022246,0.0,0.0232375,0.37199535965919495,92.6628,5.494795261802192,29.98992919921875,39.93616485595703,59.61733627319336,0.3993832767009735,0.18345513939857483,14.097558114468548,0.7315914034843445,0.22051675617694855
00771.png,00771.png,0.4508833885192871,0.13690005242824554,7.114475222867175,0.028489457443356514,18.863821029663086,0.006015221322120602,0.0,8.333333333333333e-05,0.3909682035446167,74.9536,5.625572362616228,56.59906005859375,52.57476043701172,65.98486328125,0.46659618616104126,0.4646298587322235,15.503845427484173,0.6126893162727356,0.11227898299694061
00772.png,00772.png,0.4462362229824066,0.1361532360315323,7.110347065722084,0.02759520150721073,19.065406799316406,0.006069118264106919,0.0,5.833333333333333e-05,0.3865848481655121,70.8344,5.669839955939041,56.02960205078125,52.15264129638672,66.6947021484375,0.46116238832473755,0.47786030173301697,15.763637644879383,0.7170303463935852,0.11909900605678558
00773.png,00773.png,0.4433131515979767,0.1393166333436966,7.083342588393316,0.004266189411282539,25.936527252197266,0.0019768642089886103,0.0,0.0002875,0.4135192036628723,144.6728,4.798490560310664,34.90692138671875,45.55011749267578,58.30998229980469,0.3681855797767639,0.1475597620010376,22.761186392009037,0.9023807048797607,0.12691020965576172
