file,height,width,inference_ms,psnr,ssim,lpips,lpips_256,lambda_mean,lambda_min,lambda_max,attention_mean,attention_min,attention_max,dark_prior_mean,effective_gain_mean,illumination_gain_mean
1312_UHD_LL.JPG,540,960,273.6181979998946,21.817799584246295,0.9495822191238403,0.0483156219124794,0.028226487338542938,0.784434974193573,0.23331673443317413,1.3429038524627686,1.0,0.9792623519897461,1.0,0.6262187361717224,0.784434974193573,1.7844349145889282
1315_UHD_LL.JPG,540,960,270.6731319995015,27.72402546418045,0.935958981513977,0.043045155704021454,0.013914927840232849,1.0998666286468506,0.4513076841831207,1.3424098491668701,0.9999997019767761,0.7888597249984741,1.0,0.8257104754447937,1.0998663902282715,2.0998661518096924
1335_UHD_LL.JPG,540,960,270.51357699383516,27.76272288188072,0.9608116149902344,0.05153902247548103,0.019672682508826256,0.9912118315696716,0.4085649251937866,1.3486733436584473,1.0,0.9591910243034363,1.0,0.7527992725372314,0.9912118315696716,1.9912117719650269
1338_UHD_LL.JPG,540,960,272.27971800311934,25.03625056479313,0.9073456525802612,0.08240807056427002,0.02555249072611332,1.1292991638183594,0.45189017057418823,1.3481180667877197,0.9999997019767761,0.7754777669906616,1.0,0.8401681780815125,1.1292989253997803,2.129298448562622
1354_UHD_LL.JPG,540,960,274.57647299888777,25.819864980954993,0.9235982298851013,0.13898064196109772,0.05717552453279495,1.0499523878097534,0.6107837557792664,1.348869800567627,1.0,0.9609312415122986,1.0,0.7854076623916626,1.0499523878097534,2.049952268600464
1357_UHD_LL.JPG,540,960,271.3106350056478,34.60940467308455,0.9695101380348206,0.02533252164721489,0.009651802480220795,0.7608944773674011,0.18549835681915283,1.3412936925888062,1.0,0.9631536602973938,1.0,0.6166959404945374,0.7608944177627563,1.7608942985534668
1365_UHD_LL.JPG,540,960,271.55117099755444,13.597420286800872,0.8365541100502014,0.17290976643562317,0.11439645290374756,1.1021368503570557,0.4189329743385315,1.3493863344192505,0.9999999403953552,0.9392364621162415,1.0,0.8200333714485168,1.1021368503570557,2.1021363735198975
1378_UHD_LL.JPG,540,960,271.57101099874126,26.394153131376665,0.9609178900718689,0.035186704248189926,0.0121857775375247,0.8998461365699768,0.27410516142845154,1.34650719165802,0.9999999403953552,0.9415766596794128,1.0,0.6997114419937134,0.899846076965332,1.8998459577560425
1388_UHD_LL.JPG,540,960,272.91960299771745,28.500414183179533,0.924453616142273,0.08861789107322693,0.02729894407093525,1.0682274103164673,0.4635612368583679,1.3405323028564453,0.9999997615814209,0.8506066799163818,1.0,0.7960224151611328,1.0682272911071777,2.0682268142700195
1400_UHD_LL.JPG,540,960,270.582404002198,25.52789406450886,0.9433008432388306,0.058730822056531906,0.022788910195231438,1.051871657371521,0.4487878382205963,1.3484153747558594,0.9999999403953552,0.9153253436088562,1.0,0.7818775177001953,1.0518715381622314,2.0518715381622314
1417_UHD_LL.JPG,540,960,271.0348549953778,26.606520733336893,0.9202679991722107,0.09008920937776566,0.029663406312465668,1.0464727878570557,0.5771397352218628,1.3489001989364624,0.9999999403953552,0.9486221671104431,1.0,0.7776089906692505,1.0464726686477661,2.0464725494384766
142_UHD_LL.JPG,540,960,271.53997399727814,34.93482013783972,0.9670820236206055,0.035310160368680954,0.008375800214707851,0.8972529172897339,0.4457857012748718,1.3402260541915894,0.9999999403953552,0.9218927025794983,1.0,0.6960873603820801,0.8972527384757996,1.8972527980804443
