dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
UHD-LL down4,,1378_UHD_LL.JPG,without_residual_refinement,21.520137014377795,0.9342169165611267,0.04978444427251816,0.024695562198758125
UHD-LL down4,,1378_UHD_LL.JPG,without_tapetum_update,12.44304055259044,0.8018787503242493,0.1451016217470169,0.09423862397670746
UHD-LL down4,,1378_UHD_LL.JPG,without_attention_modulation,27.2095048566042,0.9617580771446228,0.04026149958372116,0.015009457245469093
UHD-LL down4,,1378_UHD_LL.JPG,without_spatial_amplification,11.211076316127475,0.7281742095947266,0.21149012446403503,0.16220144927501678
UHD-LL down4,,1378_UHD_LL.JPG,without_high_frequency_cue,34.33100338362805,0.9617910981178284,0.035118721425533295,0.011164437979459763
UHD-LL down4,,1378_UHD_LL.JPG,without_darkness_gate,19.131573055922914,0.9474469423294067,0.06986045837402344,0.044130295515060425
UHD-LL down4,,1388_UHD_LL.JPG,full,29.208703903608214,0.9248950481414795,0.09531030058860779,0.030412765219807625
UHD-LL down4,,1388_UHD_LL.JPG,retinex_base_only,9.917614387293742,0.5826946496963501,0.2735063135623932,0.18989595770835876
UHD-LL down4,,1388_UHD_LL.JPG,without_residual_refinement,19.578550330782736,0.895182192325592,0.11449331045150757,0.04506557434797287
UHD-LL down4,,1388_UHD_LL.JPG,without_tapetum_update,12.241856895450951,0.7496395111083984,0.227516308426857,0.14804323017597198
UHD-LL down4,,1388_UHD_LL.JPG,without_attention_modulation,29.307724771296133,0.9245126247406006,0.09476232528686523,0.029513582587242126
UHD-LL down4,,1388_UHD_LL.JPG,without_spatial_amplification,10.0929682331512,0.6087161302566528,0.3108496069908142,0.23374979197978973
UHD-LL down4,,1388_UHD_LL.JPG,without_high_frequency_cue,29.178805845736008,0.9245256185531616,0.09556920826435089,0.030784808099269867
UHD-LL down4,,1388_UHD_LL.JPG,without_darkness_gate,24.25620957669301,0.9183823466300964,0.10516892373561859,0.04100998491048813
UHD-LL down4,,1400_UHD_LL.JPG,full,29.122191993275024,0.9495857954025269,0.0561230331659317,0.016863135620951653
UHD-LL down4,,1400_UHD_LL.JPG,retinex_base_only,9.390909792466317,0.5936422944068909,0.24584266543388367,0.17054079473018646
UHD-LL down4,,1400_UHD_LL.JPG,without_residual_refinement,19.519880061701688,0.9088348746299744,0.07384561747312546,0.03384185582399368
UHD-LL down4,,1400_UHD_LL.JPG,without_tapetum_update,11.395922086801644,0.7475996613502502,0.2104659080505371,0.12965023517608643
UHD-LL down4,,1400_UHD_LL.JPG,without_attention_modulation,29.075486496951335,0.94862300157547,0.05640067532658577,0.01729442924261093
UHD-LL down4,,1400_UHD_LL.JPG,without_spatial_amplification,9.05013191735534,0.5689464211463928,0.30317234992980957,0.22984470427036285
UHD-LL down4,,1400_UHD_LL.JPG,without_high_frequency_cue,29.00629681964942,0.9477121829986572,0.05709414556622505,0.018360424786806107
UHD-LL down4,,1400_UHD_LL.JPG,without_darkness_gate,22.356795080943222,0.9410766959190369,0.07295314967632294,0.03770456835627556
