dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
LOL-v2,Real_captured,00710.png,without_attention_modulation,32.962931363463746,0.9601787328720093,0.04901200532913208,0.021395280957221985
LOL-v2,Real_captured,00710.png,without_spatial_amplification,11.200376178928721,0.7236788868904114,0.25057393312454224,0.18373028934001923
LOL-v2,Real_captured,00710.png,without_high_frequency_cue,32.72636072236399,0.960114598274231,0.04717177152633667,0.02074562758207321
LOL-v2,Real_captured,00710.png,without_darkness_gate,23.785630039114732,0.9404829144477844,0.08954092860221863,0.06667893379926682
LOL-v2,Real_captured,00711.png,full,32.74678098217295,0.960266649723053,0.04828230291604996,0.02162448689341545
LOL-v2,Real_captured,00711.png,retinex_base_only,9.124470189720025,0.4959756135940552,0.3295159339904785,0.25473910570144653
LOL-v2,Real_captured,00711.png,without_residual_refinement,21.271246456711186,0.9098524451255798,0.07164933532476425,0.039864681661129
LOL-v2,Real_captured,00711.png,without_tapetum_update,11.199372951953027,0.7238357663154602,0.2504657208919525,0.18335968255996704
LOL-v2,Real_captured,00711.png,without_attention_modulation,32.95177495261503,0.9603081941604614,0.050269871950149536,0.022772377356886864
LOL-v2,Real_captured,00711.png,without_spatial_amplification,11.199204490556705,0.7237759828567505,0.25037795305252075,0.18330128490924835
LOL-v2,Real_captured,00711.png,without_high_frequency_cue,32.74682142704864,0.960267186164856,0.04827960953116417,0.021621644496917725
LOL-v2,Real_captured,00711.png,without_darkness_gate,23.76639606831855,0.9404918551445007,0.09112037718296051,0.06775602698326111
LOL-v2,Real_captured,00712.png,full,33.79372335522607,0.9625691175460815,0.028703385964035988,0.01676398515701294
LOL-v2,Real_captured,00712.png,retinex_base_only,8.091555998013964,0.5242089629173279,0.25562429428100586,0.2259387969970703
LOL-v2,Real_captured,00712.png,without_residual_refinement,20.82383967029644,0.9367393255233765,0.048105139285326004,0.03339417651295662
LOL-v2,Real_captured,00712.png,without_tapetum_update,10.004752609982999,0.6994596123695374,0.20997601747512817,0.17777001857757568
LOL-v2,Real_captured,00712.png,without_attention_modulation,33.88868994964589,0.9625603556632996,0.02912660874426365,0.016635194420814514
LOL-v2,Real_captured,00712.png,without_spatial_amplification,10.004737709279397,0.699430525302887,0.20999476313591003,0.17778965830802917
LOL-v2,Real_captured,00712.png,without_high_frequency_cue,33.793666132869184,0.9625693559646606,0.028701569885015488,0.016760103404521942
LOL-v2,Real_captured,00712.png,without_darkness_gate,21.760607324825468,0.947422206401825,0.054843153804540634,0.04306812956929207
LOL-v2,Real_captured,00713.png,full,33.801634256800675,0.9617424011230469,0.02971641719341278,0.016899172216653824
LOL-v2,Real_captured,00713.png,retinex_base_only,8.099524272850168,0.5248770713806152,0.2562093436717987,0.22628509998321533
LOL-v2,Real_captured,00713.png,without_residual_refinement,20.885365356543957,0.9364246726036072,0.048866935074329376,0.0331345796585083
LOL-v2,Real_captured,00713.png,without_tapetum_update,10.014580061877727,0.699694037437439,0.21068048477172852,0.17791034281253815
LOL-v2,Real_captured,00713.png,without_attention_modulation,33.90795436442616,0.9617451429367065,0.030127663165330887,0.01668447256088257
LOL-v2,Real_captured,00713.png,without_spatial_amplification,10.014561556141615,0.6996651291847229,0.21069613099098206,0.17792421579360962
LOL-v2,Real_captured,00713.png,without_high_frequency_cue,33.80159998202521,0.9617429971694946,0.029714610427618027,0.016894642263650894
LOL-v2,Real_captured,00713.png,without_darkness_gate,21.67651887432347,0.9464234709739685,0.05573457479476929,0.042920440435409546
LOL-v2,Real_captured,00714.png,full,21.793073348116128,0.8823736310005188,0.07158239930868149,0.0483882874250412
LOL-v2,Real_captured,00714.png,retinex_base_only,12.440692884976805,0.4542992115020752,0.20921014249324799,0.18309223651885986
LOL-v2,Real_captured,00714.png,without_residual_refinement,26.39023532190347,0.8741143941879272,0.0736711248755455,0.05138403922319412
LOL-v2,Real_captured,00714.png,without_tapetum_update,15.452383120780693,0.6777651906013489,0.16892927885055542,0.14206388592720032
LOL-v2,Real_captured,00714.png,without_attention_modulation,21.79099175383721,0.8823011517524719,0.07145684957504272,0.04845361411571503
