dataset,dataset_variant,filename,dark_pixels,bright_pixels,T_mean,T_median,Td_mean,Td_median,Td_dark_mean,Td_dark_median,Td_bright_mean,Td_bright_median,lambda_dark_mean,lambda_dark_median,lambda_bright_mean,lambda_bright_median,boost_dark_mean,boost_dark_median,boost_bright_mean,boost_bright_median,corr_Td_darkness,corr_boost_darkness,gain_mean,gain_median,gain_dark_mean,gain_bright_mean
UHD-LL down4,,2017_UHD_LL.JPG,258292,0,0.5750465989112854,0.6239631772041321,0.3215174973011017,0.27539950609207153,0.41156843304634094,0.4160781502723694,nan,nan,1.0723671913146973,1.1107778549194336,nan,nan,0.5556174516677856,0.5617055296897888,nan,nan,0.732048749923706,0.732048749923706,1.4340486526489258,1.3717893362045288,1.555617332458496,nan
UHD-LL down4,,2025_UHD_LL.JPG,246220,0,0.583770751953125,0.6267836689949036,0.3037557601928711,0.25362181663513184,0.41318756341934204,0.425173819065094,nan,nan,1.0538090467453003,1.0982980728149414,nan,nan,0.5578032732009888,0.573984682559967,nan,nan,0.8257421255111694,0.8257421851158142,1.4100700616836548,1.342389464378357,1.5578031539916992,nan
UHD-LL down4,,2034_UHD_LL.JPG,518400,0,0.7384735941886902,0.8267114758491516,0.5385305285453796,0.5361019968986511,0.5385305285453796,0.5361019968986511,nan,nan,1.0258108377456665,0.9766130447387695,nan,nan,0.727016270160675,0.7237376570701599,nan,nan,-0.11365713179111481,-0.1136571392416954,1.7270163297653198,1.7237377166748047,1.7270163297653198,nan
UHD-LL down4,,2042_UHD_LL.JPG,517953,79,0.9335446953773499,0.9637465476989746,0.7667316198348999,0.7634768486022949,0.7671954035758972,0.7635707259178162,0.10311528295278549,0.1027015894651413,1.113621473312378,1.1480427980422974,0.21606479585170746,0.2235889732837677,1.0357139110565186,1.0308204889297485,0.13920563459396362,0.1386471539735794,0.5478476881980896,0.5478478670120239,2.035087823867798,2.030693769454956,2.0357139110565186,1.1392056941986084
UHD-LL down4,,2045_UHD_LL.JPG,517858,0,0.9509410858154297,0.9998552799224854,0.6993693709373474,0.7028325200080872,0.6998034715652466,0.7029009461402893,nan,nan,1.0074735879898071,0.9635839462280273,nan,nan,0.9447346925735474,0.9489163160324097,nan,nan,-0.15930303931236267,-0.15930309891700745,1.9441486597061157,1.9488239288330078,1.9447346925735474,nan
UHD-LL down4,,204_UHD_LL.JPG,511953,0,0.5691342949867249,0.5741236805915833,0.4034246504306793,0.4088383913040161,0.4050724506378174,0.40937697887420654,nan,nan,0.9616498351097107,0.9742218852043152,nan,nan,0.5468477606773376,0.5526589155197144,nan,nan,0.5278149843215942,0.5278152823448181,1.5446232557296753,1.5519318580627441,1.5468478202819824,nan
UHD-LL down4,,2068_UHD_LL.JPG,518400,0,0.8388490080833435,0.9999998807907104,0.6477773785591125,0.6988503932952881,0.6477773785591125,0.6988503932952881,nan,nan,1.0890032052993774,1.0304210186004639,nan,nan,0.8744994401931763,0.9434480667114258,nan,nan,-0.469788134098053,-0.46978822350502014,1.8744994401931763,1.9434480667114258,1.8744994401931763,nan
UHD-LL down4,,2142_UHD_LL.JPG,518054,21,0.9858085513114929,0.9998812675476074,0.8186548352241516,0.8220820426940918,0.8190293312072754,0.8222244381904602,0.12434455752372742,0.13013236224651337,1.1229208707809448,1.1649047136306763,0.24317826330661774,0.2535454332828522,1.1056896448135376,1.1100029945373535,0.16786515712738037,0.17567868530750275,0.8808733820915222,0.8808737993240356,2.105184316635132,2.1098108291625977,2.105689525604248,1.16786527633667
UHD-LL down4,,2145_UHD_LL.JPG,518186,0,0.9566473960876465,0.9999998807907104,0.6880806088447571,0.6853599548339844,0.6882014870643616,0.6853893995285034,nan,nan,0.9863524436950684,0.9365406632423401,nan,nan,0.9290720820426941,0.9252756834030151,nan,nan,-0.19298085570335388,-0.19298090040683746,1.9289088249206543,1.9252359867095947,1.9290721416473389,nan
UHD-LL down4,,223_UHD_LL.JPG,420793,0,0.5832064747810364,0.618295431137085,0.40664875507354736,0.4796760380268097,0.46417611837387085,0.49368301033973694,nan,nan,1.108664870262146,1.1461166143417358,nan,nan,0.6266377568244934,0.6664720773696899,nan,nan,0.801635205745697,0.8016352653503418,1.5489757061004639,1.6475626230239868,1.626637578010559,nan
